i_id,i_n,j_id,j_n,alpha
42,38,45,10,-.71060467
42,38,46,19,-.31060469
42,38,47,17,-.31060469
42,38,48,13,-.71060467
42,38,49,40,-.01060468
42,38,50,30,-.01060468
42,38,51,19,-.31060469
42,38,52,13,-.71060467
42,38,53,11,-.71060467
42,38,54,29,-.01060468
42,38,55,40,-.01060468
42,38,56,7,-.71060467
42,38,57,25,-.01060468
42,38,58,8,-.71060467
42,38,59,3,-.71060467
42,38,60,32,-.01060468
42,38,61,14,-.31060469
42,38,62,34,-.01060468
42,38,63,31,-.01060468
42,38,64,9,-.71060467
42,38,65,35,-.01060468
42,38,66,21,-.31060469
42,38,67,17,-.71060467
42,38,68,12,-.71060467
42,38,69,7,-.71060467
42,38,70,33,-.01060468
42,38,71,17,-.31060469
42,38,72,22,-.31060469
42,38,73,41,-.01060468
43,22,1,24,-.51060468
43,22,2,27,-.31060469
43,22,3,25,-.31060469
43,22,4,17,-.11060469
43,22,5,19,-.31060469
43,22,6,19,-.31060469
43,22,7,22,-.51060468
43,22,8,29,-.31060469
43,22,9,25,-.11060469
43,22,10,23,-.51060468
43,22,11,26,-.31060469
43,22,12,24,-.51060468
43,22,13,26,-.31060469
43,22,14,18,-.31060469
43,22,15,20,-.11060469
43,22,16,19,-.11060469
43,22,17,21,-.11060469
43,22,18,28,-.26479757
43,22,19,22,.13520245
43,22,20,22,-.26479757
43,22,21,23,-.26479757
43,22,22,26,-.06479755
43,22,23,20,.13520245
43,22,24,20,-.06479755
43,22,25,31,-.26479757
43,22,26,25,-.06479755
43,22,27,27,-.26479757
43,22,28,30,-.26479757
43,22,29,22,-.26479757
43,22,30,26,-.06479755
43,22,31,29,-.06479755
43,22,32,41,.13520245
43,22,33,30,.13520245
43,22,34,20,-.26479757
43,22,35,24,-.06479755
43,22,36,38,.13520245
43,22,37,27,-.06479755
43,22,38,24,.8893953
43,22,39,23,-.06479755
43,22,40,29,-.06479755
43,22,41,43,.13520245
43,22,42,37,.13520245
43,22,43,18,-.31060469
43,22,44,18,-.31060469
43,22,45,10,-.51060468
43,22,46,19,-.31060469
43,22,47,17,-.31060469
43,22,48,13,-.51060468
43,22,49,40,-.11060469
43,22,50,30,-.31060469
43,22,51,19,-.31060469
43,22,52,13,-.51060468
43,22,53,11,-.51060468
43,22,54,29,-.31060469
43,22,55,40,-.11060469
43,22,56,7,-.51060468
43,22,57,25,-.31060469
43,22,58,8,-.51060468
43,22,59,3,-.51060468
43,22,60,32,-.31060469
43,22,61,14,-.31060469
43,22,62,34,-.11060469
43,22,63,31,-.11060469
43,22,64,9,-.51060468
43,22,65,35,-.31060469
43,22,66,21,-.31060469
43,22,67,17,-.51060468
43,22,68,12,-.51060468
43,22,69,7,-.51060468
43,22,70,33,-.11060469
43,22,71,17,-.31060469
43,22,72,22,-.31060469
43,22,73,41,-.11060469
44,18,1,24,-.31060469
44,18,2,27,-.31060469
44,18,3,25,-.31060469
44,18,4,17,-.31060469
44,18,5,19,-.31060469
44,18,6,19,-.31060469
44,18,7,22,-.31060469
44,18,8,29,-.31060469
44,18,9,25,-.31060469
44,18,10,23,-.31060469
44,18,11,26,-.31060469
44,18,12,24,-.31060469
44,18,13,26,-.31060469
44,18,14,18,-.31060469
44,18,15,20,-.31060469
44,18,16,19,-.31060469
44,18,17,21,-.31060469
44,18,18,28,-.06479755
44,18,19,22,-.06479755
44,18,20,22,-.06479755
44,18,21,23,-.06479755
44,18,22,26,-.06479755
44,18,23,20,-.06479755
44,18,24,20,-.06479755
44,18,25,31,-.06479755
44,18,26,25,-.06479755
44,18,27,27,-.06479755
44,18,28,30,-.06479755
44,18,29,22,-.06479755
44,18,30,26,-.06479755
44,18,31,29,-.06479755
44,18,32,41,-.06479755
44,18,33,30,-.06479755
44,18,34,20,-.06479755
44,18,35,24,.51935583
44,18,36,38,.51935583
44,18,37,27,.37014514
44,18,38,24,-.06479755
44,18,39,23,-.06479755
44,18,40,29,-.06479755
44,18,41,43,-.06479755
44,18,42,37,-.06479755
44,18,43,18,-.31060469
44,18,44,18,-.31060469
44,18,45,10,-.31060469
44,18,46,19,-.31060469
44,18,47,17,-.31060469
44,18,48,13,-.31060469
44,18,49,40,-.31060469
44,18,50,30,-.31060469
44,18,51,19,-.31060469
44,18,52,13,-.31060469
44,18,53,11,-.31060469
44,18,54,29,-.31060469
44,18,55,40,-.31060469
44,18,56,7,-.31060469
44,18,57,25,-.31060469
44,18,58,8,-.31060469
44,18,59,3,-.31060469
44,18,60,32,-.31060469
44,18,61,14,-.31060469
44,18,62,34,-.31060469
44,18,63,31,-.31060469
44,18,64,9,-.31060469
44,18,65,35,-.31060469
44,18,66,21,-.31060469
44,18,67,17,-.31060469
44,18,68,12,-.31060469
44,18,69,7,-.31060469
44,18,70,33,-.31060469
44,18,71,17,-.31060469
44,18,72,22,-.31060469
44,18,73,41,-.31060469
45,32,1,24,-.71060467
45,32,2,27,-.31060469
45,32,3,25,-.01060468
45,32,4,17,-.01060468
45,32,5,19,-.01060468
45,32,6,19,-.01060468
45,32,7,22,-.71060467
45,32,8,29,-.01060468
45,32,9,25,-.01060468
45,32,10,23,-.71060467
45,32,11,26,-.01060468
45,32,12,24,-.71060467
45,32,13,26,-.31060469
45,32,14,18,-.01060468
45,32,15,20,-.01060468
45,32,16,19,-.01060468
45,32,17,21,-.01060468
45,32,18,28,-.46479756
45,32,19,22,.23520246
45,32,20,22,-.46479756
45,32,21,23,-.46479756
45,32,22,26,-.06479755
45,32,23,20,.23520246
45,32,24,20,.23520246
45,32,25,31,-.46479756
45,32,26,25,.23520246
45,32,27,27,-.46479756
45,32,28,30,-.46479756
45,32,29,22,-.46479756
45,32,30,26,-.06479755
45,32,31,29,.23520246
45,32,32,41,.23520246
45,32,33,30,.81935585
45,32,34,20,-.46479756
45,32,35,24,-.06479755
45,32,36,38,.23520246
45,32,37,27,.23520246
45,32,38,24,-.06479755
45,32,39,23,.8893953
45,32,40,29,.23520246
45,32,41,43,.23520246
45,32,42,37,.23520246
45,32,43,18,-.31060469
45,32,44,18,-.31060469
45,32,45,10,-.71060467
45,32,46,19,-.31060469
45,32,47,17,-.31060469
45,32,48,13,-.71060467
45,32,49,40,-.01060468
45,32,50,30,-.01060468
45,32,51,19,-.31060469
45,32,52,13,-.71060467
45,32,53,11,-.71060467
45,32,54,29,-.01060468
45,32,55,40,-.01060468
45,32,56,7,-.71060467
45,32,57,25,-.01060468
45,32,58,8,-.71060467
45,32,59,3,-.71060467
45,32,60,32,-.01060468
45,32,61,14,-.31060469
45,32,62,34,-.01060468
45,32,63,31,-.01060468
45,32,64,9,-.71060467
45,32,65,35,-.01060468
45,32,66,21,-.31060469
45,32,67,17,-.71060467
45,32,68,12,-.71060467
45,32,69,7,-.71060467
45,32,70,33,-.01060468
45,32,71,17,-.31060469
45,32,72,22,-.31060469
45,32,73,41,-.01060468
46,6,1,24,-.31060469
46,6,2,27,-.31060469
46,6,3,25,-.31060469
46,6,4,17,-.31060469
46,6,5,19,-.31060469
46,6,6,19,-.31060469
46,6,7,22,-.31060469
46,6,8,29,-.31060469
46,6,9,25,-.31060469
46,6,10,23,-.31060469
46,6,11,26,-.31060469
46,6,12,24,-.31060469
46,6,13,26,-.31060469
46,6,14,18,-.31060469
46,6,15,20,-.31060469
46,6,16,19,-.31060469
46,6,17,21,-.31060469
46,6,18,28,-.06479755
46,6,19,22,-.06479755
46,6,20,22,-.06479755
46,6,21,23,-.06479755
46,6,22,26,-.06479755
46,6,23,20,-.06479755
46,6,24,20,-.06479755
46,6,25,31,-.06479755
46,6,26,25,-.06479755
46,6,27,27,-.06479755
46,6,28,30,-.06479755
46,6,29,22,-.06479755
46,6,30,26,-.06479755
46,6,31,29,-.06479755
46,6,32,41,-.06479755
46,6,33,30,-.06479755
46,6,34,20,-.06479755
46,6,35,24,-.06479755
46,6,36,38,-.06479755
46,6,37,27,-.06479755
46,6,38,24,-.06479755
46,6,39,23,.37014514
46,6,40,29,-.06479755
46,6,41,43,-.06479755
46,6,42,37,-.06479755
46,6,43,18,-.31060469
46,6,44,18,-.31060469
46,6,45,10,-.31060469
46,6,46,19,-.31060469
46,6,47,17,-.31060469
46,6,48,13,-.31060469
46,6,49,40,-.31060469
46,6,50,30,-.31060469
46,6,51,19,-.31060469
46,6,52,13,-.31060469
46,6,53,11,-.31060469
46,6,54,29,-.31060469
46,6,55,40,-.31060469
46,6,56,7,-.31060469
46,6,57,25,-.31060469
46,6,58,8,-.31060469
46,6,59,3,-.31060469
46,6,60,32,-.31060469
46,6,61,14,-.31060469
46,6,62,34,-.31060469
46,6,63,31,-.31060469
46,6,64,9,-.31060469
46,6,65,35,-.31060469
46,6,66,21,-.31060469
46,6,67,17,-.31060469
46,6,68,12,-.31060469
46,6,69,7,-.31060469
46,6,70,33,-.31060469
46,6,71,17,-.31060469
46,6,72,22,-.31060469
46,6,73,41,-.31060469
47,32,1,24,-.71060467
47,32,2,27,-.31060469
47,32,3,25,-.01060468
47,32,4,17,-.01060468
47,32,5,19,-.01060468
47,32,6,19,-.01060468
47,32,7,22,-.71060467
47,32,8,29,-.01060468
47,32,9,25,-.01060468
47,32,10,23,-.71060467
47,32,11,26,-.01060468
47,32,12,24,-.71060467
47,32,13,26,-.31060469
47,32,14,18,-.01060468
47,32,15,20,-.01060468
47,32,16,19,-.01060468
47,32,17,21,-.01060468
47,32,18,28,-.46479756
47,32,19,22,.23520246
47,32,20,22,-.46479756
47,32,21,23,-.46479756
47,32,22,26,-.06479755
47,32,23,20,.23520246
47,32,24,20,.23520246
47,32,25,31,-.46479756
47,32,26,25,.23520246
47,32,27,27,-.46479756
47,32,28,30,-.46479756
47,32,29,22,-.46479756
47,32,30,26,-.06479755
47,32,31,29,.23520246
47,32,32,41,.23520246
47,32,33,30,.23520246
47,32,34,20,-.46479756
47,32,35,24,-.06479755
47,32,36,38,.23520246
47,32,37,27,.23520246
47,32,38,24,-.06479755
47,32,39,23,.37014514
47,32,40,29,.23520246
47,32,41,43,.23520246
47,32,42,37,.23520246
47,32,43,18,-.31060469
47,32,44,18,-.31060469
47,32,45,10,-.71060467
47,32,46,19,-.31060469
47,32,47,17,-.31060469
47,32,48,13,-.71060467
47,32,49,40,-.01060468
47,32,50,30,-.01060468
47,32,51,19,-.31060469
47,32,52,13,-.71060467
47,32,53,11,-.71060467
47,32,54,29,-.01060468
47,32,55,40,-.01060468
47,32,56,7,-.71060467
47,32,57,25,-.01060468
47,32,58,8,-.71060467
47,32,59,3,-.71060467
47,32,60,32,-.01060468
47,32,61,14,-.31060469
47,32,62,34,-.01060468
47,32,63,31,-.01060468
47,32,64,9,-.71060467
47,32,65,35,-.01060468
47,32,66,21,-.31060469
47,32,67,17,-.71060467
47,32,68,12,-.71060467
47,32,69,7,-.71060467
47,32,70,33,-.01060468
47,32,71,17,-.31060469
47,32,72,22,-.31060469
47,32,73,41,-.01060468
48,47,1,24,-.81060469
48,47,2,27,-.31060469
48,47,3,25,.089395314
48,47,4,17,.58939528
48,47,5,19,.089395314
48,47,6,19,.089395314
48,47,7,22,-.81060469
48,47,8,29,.089395314
48,47,9,25,.58939528
48,47,10,23,-.81060469
48,47,11,26,.089395314
48,47,12,24,-.81060469
48,47,13,26,-.31060469
48,47,14,18,.089395314
48,47,15,20,.58939528
48,47,16,19,.58939528
48,47,17,21,.58939528
48,47,18,28,-.56479752
48,47,19,22,.83520246
48,47,20,22,-.56479752
48,47,21,23,-.56479752
48,47,22,26,-.06479755
48,47,23,20,.83520246
48,47,24,20,.33520246
48,47,25,31,-.56479752
48,47,26,25,.33520246
48,47,27,27,-.56479752
48,47,28,30,-.56479752
48,47,29,22,-.56479752
48,47,30,26,-.06479755
48,47,31,29,.33520246
48,47,32,41,.83520246
48,47,33,30,.83520246
48,47,34,20,-.56479752
48,47,35,24,-.06479755
48,47,36,38,.83520246
48,47,37,27,.33520246
48,47,38,24,-.06479755
48,47,39,23,.37014514
48,47,40,29,.33520246
48,47,41,43,.83520246
48,47,42,37,.83520246
48,47,43,18,-.31060469
48,47,44,18,-.31060469
48,47,45,10,-.81060469
48,47,46,19,-.31060469
48,47,47,17,-.31060469
48,47,48,13,-.81060469
48,47,49,40,.58939528
48,47,50,30,.089395314
48,47,51,19,-.31060469
48,47,52,13,-.81060469
48,47,53,11,-.81060469
48,47,54,29,.089395314
48,47,55,40,.58939528
48,47,56,7,-.81060469
48,47,57,25,.089395314
48,47,58,8,-.81060469
48,47,59,3,-.81060469
48,47,60,32,.089395314
48,47,61,14,-.31060469
48,47,62,34,.58939528
48,47,63,31,.58939528
48,47,64,9,-.81060469
48,47,65,35,.089395314
48,47,66,21,-.31060469
48,47,67,17,-.81060469
48,47,68,12,-.81060469
48,47,69,7,-.81060469
48,47,70,33,.58939528
48,47,71,17,-.31060469
48,47,72,22,-.31060469
48,47,73,41,.58939528
49,12,1,24,-.31060469
49,12,2,27,-.31060469
49,12,3,25,-.31060469
49,12,4,17,-.31060469
49,12,5,19,-.31060469
49,12,6,19,-.31060469
49,12,7,22,-.31060469
49,12,8,29,-.31060469
49,12,9,25,-.31060469
49,12,10,23,-.31060469
49,12,11,26,-.31060469
49,12,12,24,-.31060469
49,12,13,26,-.31060469
49,12,14,18,-.31060469
49,12,15,20,-.31060469
49,12,16,19,-.31060469
49,12,17,21,-.31060469
49,12,18,28,-.06479755
49,12,19,22,-.06479755
49,12,20,22,-.06479755
49,12,21,23,-.06479755
49,12,22,26,-.06479755
49,12,23,20,-.06479755
49,12,24,20,-.06479755
49,12,25,31,-.06479755
49,12,26,25,-.06479755
49,12,27,27,-.06479755
49,12,28,30,-.06479755
49,12,29,22,-.06479755
49,12,30,26,-.06479755
49,12,31,29,-.06479755
49,12,32,41,-.06479755
49,12,33,30,-.06479755
49,12,34,20,-.06479755
49,12,35,24,-.06479755
49,12,36,38,-.06479755
49,12,37,27,-.06479755
49,12,38,24,-.06479755
49,12,39,23,-.06479755
49,12,40,29,.23139048
49,12,41,43,-.06479755
49,12,42,37,-.06479755
49,12,43,18,-.31060469
49,12,44,18,-.31060469
49,12,45,10,-.31060469
49,12,46,19,-.31060469
49,12,47,17,-.31060469
49,12,48,13,-.31060469
49,12,49,40,-.31060469
49,12,50,30,-.31060469
49,12,51,19,-.31060469
49,12,52,13,-.31060469
49,12,53,11,-.31060469
49,12,54,29,-.31060469
49,12,55,40,-.31060469
49,12,56,7,-.31060469
49,12,57,25,-.31060469
49,12,58,8,-.31060469
49,12,59,3,-.31060469
49,12,60,32,-.31060469
49,12,61,14,-.31060469
49,12,62,34,-.31060469
49,12,63,31,-.31060469
49,12,64,9,-.31060469
49,12,65,35,-.31060469
49,12,66,21,-.31060469
49,12,67,17,-.31060469
49,12,68,12,-.31060469
49,12,69,7,-.31060469
49,12,70,33,-.31060469
49,12,71,17,-.31060469
49,12,72,22,-.31060469
49,12,73,41,-.31060469
50,47,1,24,-.81060469
50,47,2,27,-.31060469
50,47,3,25,.089395314
50,47,4,17,.58939528
50,47,5,19,.089395314
50,47,6,19,.089395314
50,47,7,22,-.81060469
50,47,8,29,.089395314
50,47,9,25,.58939528
50,47,10,23,-.81060469
50,47,11,26,.089395314
50,47,12,24,-.81060469
50,47,13,26,-.31060469
50,47,14,18,.089395314
50,47,15,20,.58939528
50,47,16,19,.58939528
50,47,17,21,.58939528
50,47,18,28,-.56479752
50,47,19,22,.83520246
50,47,20,22,-.56479752
50,47,21,23,-.56479752
50,47,22,26,-.06479755
50,47,23,20,.83520246
50,47,24,20,.33520246
50,47,25,31,-.56479752
50,47,26,25,.33520246
50,47,27,27,-.56479752
50,47,28,30,-.56479752
50,47,29,22,-.56479752
50,47,30,26,-.06479755
50,47,31,29,.33520246
50,47,32,41,.83520246
50,47,33,30,.83520246
50,47,34,20,-.56479752
50,47,35,24,-.06479755
50,47,36,38,.83520246
50,47,37,27,.33520246
50,47,38,24,-.06479755
50,47,39,23,-.06479755
50,47,40,29,.77014518
50,47,41,43,1.0626712
50,47,42,37,.83520246
50,47,43,18,-.31060469
50,47,44,18,-.31060469
50,47,45,10,-.81060469
50,47,46,19,-.31060469
50,47,47,17,-.31060469
50,47,48,13,-.81060469
50,47,49,40,.58939528
50,47,50,30,.089395314
50,47,51,19,-.31060469
50,47,52,13,-.81060469
50,47,53,11,-.81060469
50,47,54,29,.089395314
50,47,55,40,.58939528
50,47,56,7,-.81060469
50,47,57,25,.089395314
50,47,58,8,-.81060469
50,47,59,3,-.81060469
50,47,60,32,.089395314
50,47,61,14,-.31060469
50,47,62,34,.58939528
50,47,63,31,.58939528
50,47,64,9,-.81060469
50,47,65,35,.089395314
50,47,66,21,-.31060469
50,47,67,17,-.81060469
50,47,68,12,-.81060469
50,47,69,7,-.81060469
50,47,70,33,.58939528
50,47,71,17,-.31060469
50,47,72,22,-.31060469
50,47,73,41,.58939528
51,19,1,24,-.51060468
51,19,2,27,-.31060469
51,19,3,25,-.31060469
51,19,4,17,-.11060469
51,19,5,19,-.31060469
51,19,6,19,-.31060469
51,19,7,22,-.51060468
51,19,8,29,-.31060469
51,19,9,25,-.11060469
51,19,10,23,-.51060468
51,19,11,26,-.31060469
51,19,12,24,-.51060468
51,19,13,26,-.31060469
51,19,14,18,-.31060469
51,19,15,20,-.11060469
51,19,16,19,-.11060469
51,19,17,21,-.11060469
51,19,18,28,-.26479757
51,19,19,22,.13520245
51,19,20,22,-.26479757
51,19,21,23,-.26479757
51,19,22,26,-.06479755
51,19,23,20,.13520245
51,19,24,20,-.06479755
51,19,25,31,-.26479757
51,19,26,25,-.06479755
51,19,27,27,-.26479757
51,19,28,30,-.26479757
51,19,29,22,-.26479757
51,19,30,26,-.06479755
51,19,31,29,-.06479755
51,19,32,41,.13520245
51,19,33,30,.13520245
51,19,34,20,-.26479757
51,19,35,24,-.06479755
51,19,36,38,.13520245
51,19,37,27,-.06479755
51,19,38,24,-.06479755
51,19,39,23,-.06479755
51,19,40,29,-.06479755
51,19,41,43,.48624557
51,19,42,37,.39224875
51,19,43,18,-.31060469
51,19,44,18,-.31060469
51,19,45,10,-.51060468
51,19,46,19,-.31060469
51,19,47,17,-.31060469
51,19,48,13,-.51060468
51,19,49,40,-.11060469
51,19,50,30,-.31060469
51,19,51,19,-.31060469
51,19,52,13,-.51060468
51,19,53,11,-.51060468
51,19,54,29,-.31060469
51,19,55,40,-.11060469
51,19,56,7,-.51060468
51,19,57,25,-.31060469
51,19,58,8,-.51060468
51,19,59,3,-.51060468
51,19,60,32,-.31060469
51,19,61,14,-.31060469
51,19,62,34,-.11060469
51,19,63,31,-.11060469
51,19,64,9,-.51060468
51,19,65,35,-.31060469
51,19,66,21,-.31060469
51,19,67,17,-.51060468
51,19,68,12,-.51060468
51,19,69,7,-.51060468
51,19,70,33,-.11060469
51,19,71,17,-.31060469
51,19,72,22,-.31060469
51,19,73,41,-.11060469
52,32,1,24,-.71060467
52,32,2,27,-.31060469
52,32,3,25,-.01060468
52,32,4,17,-.01060468
52,32,5,19,-.01060468
52,32,6,19,-.01060468
52,32,7,22,-.71060467
52,32,8,29,-.01060468
52,32,9,25,-.01060468
52,32,10,23,-.71060467
52,32,11,26,-.01060468
52,32,12,24,-.71060467
52,32,13,26,-.31060469
52,32,14,18,-.01060468
52,32,15,20,-.01060468
52,32,16,19,-.01060468
52,32,17,21,-.01060468
52,32,18,28,-.46479756
52,32,19,22,.23520246
52,32,20,22,-.46479756
52,32,21,23,-.46479756
52,32,22,26,-.06479755
52,32,23,20,.23520246
52,32,24,20,.23520246
52,32,25,31,-.46479756
52,32,26,25,.23520246
52,32,27,27,-.46479756
52,32,28,30,-.46479756
52,32,29,22,-.46479756
52,32,30,26,-.06479755
52,32,31,29,.23520246
52,32,32,41,.23520246
52,32,33,30,.23520246
52,32,34,20,-.46479756
52,32,35,24,-.06479755
52,32,36,38,.23520246
52,32,37,27,.23520246
52,32,38,24,-.06479755
52,32,39,23,-.06479755
52,32,40,29,.23520246
52,32,41,43,.23520246
52,32,42,37,.53139049
52,32,43,18,-.31060469
52,32,44,18,-.31060469
52,32,45,10,-.71060467
52,32,46,19,-.31060469
52,32,47,17,-.31060469
52,32,48,13,-.71060467
52,32,49,40,-.01060468
52,32,50,30,-.01060468
52,32,51,19,-.31060469
52,32,52,13,-.71060467
52,32,53,11,-.71060467
52,32,54,29,-.01060468
52,32,55,40,-.01060468
52,32,56,7,-.71060467
52,32,57,25,-.01060468
52,32,58,8,-.71060467
52,32,59,3,-.71060467
52,32,60,32,-.01060468
52,32,61,14,-.31060469
52,32,62,34,-.01060468
52,32,63,31,-.01060468
52,32,64,9,-.71060467
52,32,65,35,-.01060468
52,32,66,21,-.31060469
52,32,67,17,-.71060467
52,32,68,12,-.71060467
52,32,69,7,-.71060467
52,32,70,33,-.01060468
52,32,71,17,-.31060469
52,32,72,22,-.31060469
52,32,73,41,-.01060468
53,13,1,24,-.31060469
53,13,2,27,-.31060469
53,13,3,25,-.31060469
53,13,4,17,-.31060469
53,13,5,19,-.31060469
53,13,6,19,-.31060469
53,13,7,22,-.31060469
53,13,8,29,-.31060469
53,13,9,25,-.31060469
53,13,10,23,-.31060469
53,13,11,26,-.31060469
53,13,12,24,-.31060469
53,13,13,26,-.31060469
53,13,14,18,-.31060469
53,13,15,20,-.31060469
53,13,16,19,-.31060469
53,13,17,21,-.31060469
53,13,18,28,-.31060469
53,13,19,22,-.31060469
53,13,20,22,-.31060469
53,13,21,23,-.31060469
53,13,22,26,-.31060469
53,13,23,20,-.31060469
53,13,24,20,-.31060469
53,13,25,31,-.31060469
53,13,26,25,-.31060469
53,13,27,27,-.31060469
53,13,28,30,-.31060469
53,13,29,22,-.31060469
53,13,30,26,-.31060469
53,13,31,29,-.31060469
53,13,32,41,-.31060469
53,13,33,30,-.31060469
53,13,34,20,-.31060469
53,13,35,24,-.31060469
53,13,36,38,-.31060469
53,13,37,27,-.31060469
53,13,38,24,-.31060469
53,13,39,23,-.31060469
53,13,40,29,-.31060469
53,13,41,43,-.31060469
53,13,42,37,-.31060469
53,13,43,18,.51935583
53,13,44,18,.37014514
53,13,45,10,.8893953
53,13,46,19,.8893953
53,13,47,17,.19224873
53,13,48,13,-.06479755
53,13,49,40,-.06479755
53,13,50,30,-.06479755
53,13,51,19,-.06479755
53,13,52,13,-.06479755
53,13,53,11,-.06479755
53,13,54,29,-.06479755
53,13,55,40,-.06479755
53,13,56,7,.16267118
53,13,57,25,-.06479755
53,13,58,8,-.06479755
53,13,59,3,-.06479755
53,13,60,32,-.06479755
53,13,61,14,-.06479755
53,13,62,34,-.06479755
53,13,63,31,-.06479755
53,13,64,9,-.06479755
53,13,65,35,-.06479755
53,13,66,21,-.06479755
53,13,67,17,-.06479755
53,13,68,12,-.06479755
53,13,69,7,-.06479755
53,13,70,33,-.06479755
53,13,71,17,-.06479755
53,13,72,22,-.06479755
53,13,73,41,-.06479755
54,46,1,24,-.81060469
54,46,2,27,-.31060469
54,46,3,25,.089395314
54,46,4,17,.58939528
54,46,5,19,.089395314
54,46,6,19,.089395314
54,46,7,22,-.81060469
54,46,8,29,.089395314
54,46,9,25,.58939528
54,46,10,23,-.81060469
54,46,11,26,.089395314
54,46,12,24,-.81060469
54,46,13,26,-.31060469
54,46,14,18,.089395314
54,46,15,20,.58939528
54,46,16,19,.58939528
54,46,17,21,.58939528
54,46,18,28,-.81060469
54,46,19,22,.58939528
54,46,20,22,-.81060469
54,46,21,23,-.81060469
54,46,22,26,-.31060469
54,46,23,20,.58939528
54,46,24,20,.089395314
54,46,25,31,-.81060469
54,46,26,25,.089395314
54,46,27,27,-.81060469
54,46,28,30,-.81060469
54,46,29,22,-.81060469
54,46,30,26,-.31060469
54,46,31,29,.089395314
54,46,32,41,.58939528
54,46,33,30,.58939528
54,46,34,20,-.81060469
54,46,35,24,-.31060469
54,46,36,38,.58939528
54,46,37,27,.089395314
54,46,38,24,-.31060469
54,46,39,23,-.31060469
54,46,40,29,.089395314
54,46,41,43,.58939528
54,46,42,37,.58939528
54,46,43,18,.19224873
54,46,44,18,-.06479755
54,46,45,10,-.33732882
54,46,46,19,.16267118
54,46,47,17,.8893953
54,46,48,13,-.56479752
54,46,49,40,.83520246
54,46,50,30,.33520246
54,46,51,19,-.06479755
54,46,52,13,-.56479752
54,46,53,11,-.56479752
54,46,54,29,.33520246
54,46,55,40,.83520246
54,46,56,7,-.56479752
54,46,57,25,.33520246
54,46,58,8,-.56479752
54,46,59,3,-.56479752
54,46,60,32,.33520246
54,46,61,14,-.06479755
54,46,62,34,.83520246
54,46,63,31,.83520246
54,46,64,9,-.56479752
54,46,65,35,.33520246
54,46,66,21,-.06479755
54,46,67,17,-.56479752
54,46,68,12,-.56479752
54,46,69,7,-.56479752
54,46,70,33,.83520246
54,46,71,17,-.06479755
54,46,72,22,-.06479755
54,46,73,41,.83520246
55,13,1,24,-.31060469
55,13,2,27,-.31060469
55,13,3,25,-.31060469
55,13,4,17,-.31060469
55,13,5,19,-.31060469
55,13,6,19,-.31060469
55,13,7,22,-.31060469
55,13,8,29,-.31060469
55,13,9,25,-.31060469
55,13,10,23,-.31060469
55,13,11,26,-.31060469
55,13,12,24,-.31060469
55,13,13,26,-.31060469
55,13,14,18,-.31060469
55,13,15,20,-.31060469
55,13,16,19,-.31060469
55,13,17,21,-.31060469
55,13,18,28,-.31060469
55,13,19,22,-.31060469
55,13,20,22,-.31060469
55,13,21,23,-.31060469
55,13,22,26,-.31060469
55,13,23,20,-.31060469
55,13,24,20,-.31060469
55,13,25,31,-.31060469
55,13,26,25,-.31060469
55,13,27,27,-.31060469
55,13,28,30,-.31060469
55,13,29,22,-.31060469
55,13,30,26,-.31060469
55,13,31,29,-.31060469
55,13,32,41,-.31060469
55,13,33,30,-.31060469
55,13,34,20,-.31060469
55,13,35,24,-.31060469
55,13,36,38,-.31060469
55,13,37,27,-.31060469
55,13,38,24,-.31060469
55,13,39,23,-.31060469
55,13,40,29,-.31060469
55,13,41,43,-.31060469
55,13,42,37,-.31060469
55,13,43,18,-.06479755
55,13,44,18,-.06479755
55,13,45,10,-.06479755
55,13,46,19,-.06479755
55,13,47,17,.51935583
55,13,48,13,.28624555
55,13,49,40,.28624555
55,13,50,30,.23139048
55,13,51,19,-.06479755
55,13,52,13,.19224873
55,13,53,11,.16267118
55,13,54,29,.16267118
55,13,55,40,.16267118
55,13,56,7,-.06479755
55,13,57,25,-.06479755
55,13,58,8,-.06479755
55,13,59,3,-.06479755
55,13,60,32,-.06479755
55,13,61,14,-.06479755
55,13,62,34,-.06479755
55,13,63,31,-.06479755
55,13,64,9,-.06479755
55,13,65,35,-.06479755
55,13,66,21,-.06479755
55,13,67,17,-.06479755
55,13,68,12,-.06479755
55,13,69,7,-.06479755
55,13,70,33,-.06479755
55,13,71,17,-.06479755
55,13,72,22,-.06479755
55,13,73,41,-.06479755
56,33,1,24,-.81060469
56,33,2,27,-.31060469
56,33,3,25,.089395314
56,33,4,17,.58939528
56,33,5,19,.089395314
56,33,6,19,.089395314
56,33,7,22,-.81060469
56,33,8,29,.089395314
56,33,9,25,.58939528
56,33,10,23,-.81060469
56,33,11,26,.089395314
56,33,12,24,-.81060469
56,33,13,26,-.31060469
56,33,14,18,.089395314
56,33,15,20,.58939528
56,33,16,19,.58939528
56,33,17,21,.58939528
56,33,18,28,-.81060469
56,33,19,22,.58939528
56,33,20,22,-.81060469
56,33,21,23,-.81060469
56,33,22,26,-.31060469
56,33,23,20,.58939528
56,33,24,20,.089395314
56,33,25,31,-.81060469
56,33,26,25,.089395314
56,33,27,27,-.81060469
56,33,28,30,-.81060469
56,33,29,22,-.81060469
56,33,30,26,-.31060469
56,33,31,29,.089395314
56,33,32,41,.58939528
56,33,33,30,.58939528
56,33,34,20,-.81060469
